,ID,Age,Gender,Word,Color,Emotional,Valence,Sentiment,Correct,Reaction_time
0,lr,22,Female,pain,blue,emotional,negative,-3.27,1,1.173016200074926
1,lr,22,Female,crime,yellow,emotional,negative,-3.17,1,1.4956731998827308
2,lr,22,Female,gift,blue,emotional,positive,2.34,1,0.7811499999370426
3,lr,22,Female,truck,yellow,neutral,neutral,0.1,1,0.8921726997941732
4,lr,22,Female,speak,blue,neutral,neutral,0.52,1,0.8270514002069831
5,lr,22,Female,party,yellow,emotional,positive,2.2,1,0.7629542998038232
6,lr,22,Female,chair,green,neutral,neutral,0.06,1,1.0013584999833256
7,lr,22,Female,crime,red,emotional,negative,-3.17,1,0.945698699913919
8,lr,22,Female,friend,blue,emotional,positive,2.28,1,0.7956720998045057
9,lr,22,Female,distress,yellow,emotional,negative,-2.67,1,0.7348201000131667
10,lr,22,Female,gift,red,emotional,positive,2.34,1,1.0912458999082446
11,lr,22,Female,party,green,emotional,positive,2.2,1,1.690247599966824
12,lr,22,Female,party,blue,emotional,positive,2.2,1,1.4399240999482572
13,lr,22,Female,party,green,emotional,positive,2.2,1,1.052224500104785
14,lr,22,Female,distress,yellow,emotional,negative,-2.67,1,0.6011594000738114
15,lr,22,Female,stone,red,neutral,neutral,-0.33,1,0.7371548998635262
16,lr,22,Female,happy,blue,emotional,positive,2.92,1,0.7933949001599103
