,ID,Age,Gender,Word,Color,Emotional,Valence,Sentiment,Correct,Reaction_time
0,Ukendt,22,Male,friend,green,emotional,positive,2.28,1,1.501098099979572
1,Ukendt,22,Male,chair,blue,neutral,neutral,0.06,1,0.7705811999912839
2,Ukendt,22,Male,window,red,neutral,neutral,0.72,1,0.664626199984923
3,Ukendt,22,Male,angry,green,emotional,negative,-3.05,1,1.4818716000008862
4,Ukendt,22,Male,truck,green,neutral,neutral,0.1,1,0.5492340000055265
5,Ukendt,22,Male,sad,yellow,emotional,negative,-2.99,1,1.2852826000016648
6,Ukendt,22,Male,friend,blue,emotional,positive,2.28,1,1.0824105000065174
7,Ukendt,22,Male,angry,green,emotional,negative,-3.05,1,0.7679671000223607
8,Ukendt,22,Male,speak,yellow,neutral,neutral,0.52,1,0.7913434999936726
9,Ukendt,22,Male,truck,green,neutral,neutral,0.1,1,0.858046999986982
10,Ukendt,22,Male,stone,green,neutral,neutral,-0.33,1,0.6033944000082556
11,Ukendt,22,Male,gift,green,emotional,positive,2.34,1,0.46601730000111274
12,Ukendt,22,Male,party,yellow,emotional,positive,2.2,1,0.9099699999787845
13,Ukendt,22,Male,friend,red,emotional,positive,2.28,1,0.7692185999767389
14,Ukendt,22,Male,window,yellow,neutral,neutral,0.72,1,0.7948218999954406
15,Ukendt,22,Male,chair,red,neutral,neutral,0.06,1,1.3225563000014517
16,Ukendt,22,Male,party,blue,emotional,positive,2.2,1,0.7576515999971889
17,Ukendt,22,Male,distress,red,emotional,negative,-2.67,1,0.7265461000206415
18,Ukendt,22,Male,speak,red,neutral,neutral,0.52,1,0.46519989997614175
19,Ukendt,22,Male,stone,yellow,neutral,neutral,-0.33,1,1.098264600004768
20,Ukendt,22,Male,speak,red,neutral,neutral,0.52,1,0.7197476000001188
21,Ukendt,22,Male,sad,blue,emotional,negative,-2.99,1,0.7243110000272281
22,Ukendt,22,Male,stone,green,neutral,neutral,-0.33,1,0.6523779999988619
23,Ukendt,22,Male,truck,red,neutral,neutral,0.1,1,0.7103525999991689
24,Ukendt,22,Male,good,red,emotional,positive,1.82,1,0.48492019998957403
25,Ukendt,22,Male,angry,yellow,emotional,negative,-3.05,1,0.7342912000021897
26,Ukendt,22,Male,angry,red,emotional,negative,-3.05,1,0.6875215999898501
27,Ukendt,22,Male,crime,red,emotional,negative,-3.17,1,0.4680815000028815
28,Ukendt,22,Male,party,red,emotional,positive,2.2,1,0.3792276000021957
29,Ukendt,22,Male,window,green,neutral,neutral,0.72,1,0.5050628999888431
30,Ukendt,22,Male,good,yellow,emotional,positive,1.82,1,0.9311563999799546
31,Ukendt,22,Male,distress,green,emotional,negative,-2.67,1,0.9162514000199735
32,Ukendt,22,Male,happy,green,emotional,positive,2.92,1,0.46611439998378046
33,Ukendt,22,Male,good,red,emotional,positive,1.82,1,0.5706205999886151
34,Ukendt,22,Male,sad,red,emotional,negative,-2.99,1,0.6295574999821838
35,Ukendt,22,Male,happy,green,emotional,positive,2.92,1,1.063716899981955
36,Ukendt,22,Male,angry,blue,emotional,negative,-3.05,1,0.7210335000127088
37,Ukendt,22,Male,distress,blue,emotional,negative,-2.67,0,0.562389600003371
38,Ukendt,22,Male,party,green,emotional,positive,2.2,1,1.426945400016848
39,Ukendt,22,Male,happy,green,emotional,positive,2.92,1,0.4284357999858912
40,Ukendt,22,Male,party,yellow,emotional,positive,2.2,1,0.9146173000044655
41,Ukendt,22,Male,sad,green,emotional,negative,-2.99,1,0.9736634999862872
42,Ukendt,22,Male,speak,red,neutral,neutral,0.52,1,0.6308150000113528
43,Ukendt,22,Male,distress,yellow,emotional,negative,-2.67,1,0.9137854999862611
44,Ukendt,22,Male,gift,blue,emotional,positive,2.34,1,0.5926970999862533
45,Ukendt,22,Male,stone,yellow,neutral,neutral,-0.33,1,0.8590711000142619
46,Ukendt,22,Male,friend,green,emotional,positive,2.28,1,0.81568659999175
47,Ukendt,22,Male,pain,yellow,emotional,negative,-3.27,1,0.724246999976458
48,Ukendt,22,Male,pain,red,emotional,negative,-3.27,1,0.6091203999822028
49,Ukendt,22,Male,stone,blue,neutral,neutral,-0.33,1,0.605753600015305
50,Ukendt,22,Male,good,red,emotional,positive,1.82,1,0.7050875000131782
51,Ukendt,22,Male,crime,green,emotional,negative,-3.17,1,0.8146926999907009
52,Ukendt,22,Male,happy,green,emotional,positive,2.92,1,0.5565012999868486
53,Ukendt,22,Male,sad,blue,emotional,negative,-2.99,1,0.6397696000058204
54,Ukendt,22,Male,stone,red,neutral,neutral,-0.33,1,0.7293930999876466
55,Ukendt,22,Male,chair,red,neutral,neutral,0.06,1,0.5715858000039589
56,Ukendt,22,Male,truck,green,neutral,neutral,0.1,1,0.6126941999827977
57,Ukendt,22,Male,good,yellow,emotional,positive,1.82,1,0.7667992000060622
58,Ukendt,22,Male,crime,yellow,emotional,negative,-3.17,1,0.4967439000029117
59,Ukendt,22,Male,speak,yellow,neutral,neutral,0.52,1,0.4583612999995239
60,Ukendt,22,Male,window,red,neutral,neutral,0.72,1,0.8514660999935586
61,Ukendt,22,Male,chair,green,neutral,neutral,0.06,1,0.5729374999937136
62,Ukendt,22,Male,crime,blue,emotional,negative,-3.17,1,0.553852300014114
63,Ukendt,22,Male,crime,green,emotional,negative,-3.17,1,0.7543740999826696
64,Ukendt,22,Male,speak,red,neutral,neutral,0.52,1,0.8150843000039458
65,Ukendt,22,Male,chair,yellow,neutral,neutral,0.06,1,0.9202361999778077
66,Ukendt,22,Male,happy,red,emotional,positive,2.92,1,0.6069665999966674
67,Ukendt,22,Male,party,red,emotional,positive,2.2,1,0.4138051999907475
68,Ukendt,22,Male,truck,green,neutral,neutral,0.1,1,0.5227167999837548
