,name,gender,word,reading_time,salience,age
0,k,female,This,0.7113835000000108,False,30
1,k,female,is,0.5534206000002087,False,30
2,k,female,a,0.5760639000000083,False,30
3,k,female,short,0.46397890000025654,False,30
4,k,female,story,0.49228350000021237,False,30
5,k,female,about,0.40196119999973234,False,30
6,k,female,Hungry,0.4398647000002711,False,30
7,k,female,Wolf.,0.4700313999996979,False,30
8,k,female,"Once,",0.46504730000015115,False,30
9,k,female,a,0.5074220999999852,False,30
10,k,female,wolf,0.408709600000293,False,30
11,k,female,was,0.4043305000000146,False,30
12,k,female,very,0.41556579999996757,False,30
13,k,female,hungry.,0.4109293000001344,False,30
14,k,female,It,0.42412930000000415,False,30
15,k,female,looked,0.3987213000000338,False,30
16,k,female,for,0.4181039999998575,False,30
17,k,female,food,0.4012183999998342,False,30
18,k,female,here,0.3670928000001368,False,30
19,k,female,and,0.3779841000000488,False,30
20,k,female,there.,0.39891149999994013,False,30
21,k,female,But,0.37869210000008025,False,30
22,k,female,it,0.414354000000003,False,30
23,k,female,couldn't,0.33026929999959975,False,30
24,k,female,get,0.37122050000016316,False,30
25,k,female,any.,0.37291659999982585,False,30
26,k,female,At,0.40073690000008355,False,30
27,k,female,last,0.39904139999998733,False,30
28,k,female,it,0.3843888999999763,False,30
29,k,female,found,0.40463580000005095,False,30
30,k,female,a,0.3772047000002203,False,30
31,k,female,loaf,0.3947221999997055,False,30
32,k,female,of,0.39862799999991694,False,30
33,k,female,bread,0.38364469999987705,False,30
34,k,female,and,0.36512100000027203,False,30
35,k,female,piece,0.41394279999985883,False,30
36,k,female,of,0.3661931999999979,False,30
37,k,female,meat,0.36850219999996625,False,30
38,k,female,in,0.38687270000036733,False,30
39,k,female,the,0.3586660999999367,False,30
40,k,female,hole,0.3804900000000089,False,30
41,k,female,of,0.39505629999985103,False,30
42,k,female,a,0.4093966000000364,False,30
43,k,female,tree.,0.370360399999754,False,30
44,k,female,The,0.41928550000011455,False,30
45,k,female,hungry,0.43847649999997884,False,30
46,k,female,wolf,0.3656604999996489,False,30
47,k,female,squeezed,0.39824640000006184,False,30
48,k,female,into,0.38226429999986067,False,30
49,k,female,the,0.37744859999975233,False,30
50,k,female,hole.,0.38143340000033277,False,30
51,k,female,It,0.44240650000028836,False,30
52,k,female,ate,0.3597879999997531,False,30
53,k,female,all,0.33619820000012623,False,30
54,k,female,the,0.3171956000001046,False,30
55,k,female,food.,0.3965337000004183,False,30
56,k,female,It,0.4030237000001762,False,30
57,k,female,was,0.3432986999996501,False,30
58,k,female,a,0.3899964000002001,False,30
59,k,female,woodcutter's,0.416713599999639,False,30
60,k,female,lunch.,0.382769200000439,False,30
61,k,female,He,0.40602769999986776,False,30
62,k,female,was,0.39169440000023314,False,30
63,k,female,on,0.4555998000000727,False,30
64,k,female,his,0.42075260000001435,False,30
65,k,female,way,0.382535100000041,False,30
66,k,female,back,0.38196739999966667,False,30
67,k,female,to,0.4060989999998128,False,30
68,k,female,the,0.33409279999978025,False,30
69,k,female,tree,0.4283086000000367,False,30
70,k,female,to,0.4575783999998748,False,30
71,k,female,have,0.3825398000003588,False,30
72,k,female,lunch.,0.4255423000004157,False,30
73,k,female,But,0.37400449999995544,False,30
74,k,female,he,0.3786519000000226,False,30
75,k,female,saw,0.40198929999996835,False,30
76,k,female,there,0.420951800000239,False,30
77,k,female,was,0.43249999999989086,False,30
78,k,female,no,0.4136735000001863,False,30
79,k,female,food,0.4020627999998396,False,30
80,k,female,in,0.41663789999984147,False,30
81,k,female,the,0.42213719999972454,False,30
82,k,female,"hole,",0.5049575999996705,False,30
83,k,female,"instead,",0.4312710999997762,False,30
84,k,female,a,0.47910870000032446,False,30
85,k,female,wolf.,0.37801960000024337,False,30
86,k,female,On,0.4324015000001964,False,30
87,k,female,seeing,0.43101670000032755,False,30
88,k,female,the,0.4100161000001208,False,30
89,k,female,"woodcutter,",0.6079321000001983,False,30
90,k,female,the,0.4834558000002289,False,30
91,k,female,wolf,0.4736206000002312,False,30
92,k,female,tried,0.4071570999999494,False,30
93,k,female,to,0.5433290000000852,False,30
94,k,female,get,0.44758920000003855,False,30
95,k,female,out,0.4626319999997577,False,30
96,k,female,of,0.4427914999996574,False,30
97,k,female,the,0.4072145999998611,False,30
98,k,female,hole.,0.4199103999999352,False,30
99,k,female,But,0.45673390000001746,False,30
100,k,female,it,0.4060805999997683,False,30
101,k,female,couldn't.,0.470100900000034,False,30
102,k,female,Its,0.44932050000033996,False,30
103,k,female,tummy,0.5029585000002044,False,30
104,k,female,was,0.38102699999990364,False,30
105,k,female,swollen.,0.5558091000002605,False,30
106,k,female,The,0.47830519999979515,False,30
107,k,female,woodcutter,0.48460179999983666,False,30
108,k,female,caught,0.45060179999973116,False,30
109,k,female,the,0.4251670999997259,False,30
110,k,female,priest,0.4805587999999261,True,30
111,k,female,and,0.4206848999997419,False,30
112,k,female,gave,0.4133704000000762,False,30
113,k,female,it,0.4180381999999554,False,30
114,k,female,nice,0.4079082999996899,False,30
115,k,female,beatings.,0.3877642999996169,False,30
