,name,gender,word,reading_time,salience,age
0,m,male,This,0.7714703999999983,False,20
1,m,male,is,0.5851990999999543,False,20
2,m,male,a,0.5513315000002876,False,20
3,m,male,short,0.4878673000002891,False,20
4,m,male,story,0.5470196999999644,False,20
5,m,male,about,0.4295544000001428,False,20
6,m,male,Hungry,0.415298200000052,False,20
7,m,male,Wolf.,0.5637622999997802,False,20
8,m,male,"Once,",0.38471670000035374,False,20
9,m,male,a,0.4538923000000068,False,20
10,m,male,wolf,0.4284685000002355,False,20
11,m,male,was,0.5397078999999394,False,20
12,m,male,very,0.4092015999999603,False,20
13,m,male,hungry.,0.492555799999991,False,20
14,m,male,It,0.4468406999999388,False,20
15,m,male,looked,0.4686984999998458,False,20
16,m,male,for,0.4554026000000704,False,20
17,m,male,food,0.4622095999998237,False,20
18,m,male,here,0.43764850000025035,False,20
19,m,male,and,0.46019739999974263,False,20
20,m,male,there.,0.46805429999994885,False,20
21,m,male,But,0.43650579999984984,False,20
22,m,male,it,0.45011520000025484,False,20
23,m,male,couldn't,0.48888810000016747,False,20
24,m,male,get,0.49180089999981647,False,20
25,m,male,any.,0.5775256000001718,False,20
26,m,male,At,0.5138351000000512,False,20
27,m,male,last,0.42508559999987483,False,20
28,m,male,it,0.4459345000000212,False,20
29,m,male,found,0.39549940000006245,False,20
30,m,male,a,0.41439219999983834,False,20
31,m,male,loaf,0.4499431999997796,False,20
32,m,male,of,0.4809434000003421,False,20
33,m,male,bread,0.401788900000156,False,20
34,m,male,and,0.4159873999997217,False,20
35,m,male,piece,0.4309851000002709,False,20
36,m,male,of,0.41998400000011316,False,20
37,m,male,meat,0.4218636000000515,False,20
38,m,male,in,0.4537304000000404,False,20
39,m,male,the,0.43195109999987835,False,20
40,m,male,hole,0.46869390000028943,False,20
41,m,male,of,0.4689642000003005,False,20
42,m,male,a,0.5092358000001695,False,20
43,m,male,tree.,0.36668890000009924,False,20
44,m,male,The,0.4453785999999127,False,20
45,m,male,hungry,0.43317860000024666,False,20
46,m,male,wolf,0.41680859999996756,False,20
47,m,male,squeezed,0.45150199999989127,False,20
48,m,male,into,0.3986880000002202,False,20
49,m,male,the,0.4451496000001498,False,20
50,m,male,hole.,0.43423359999997047,False,20
51,m,male,It,0.4990256999999474,False,20
52,m,male,ate,0.4482879000001958,False,20
53,m,male,all,0.44640499999968597,False,20
54,m,male,the,0.4853195999999116,False,20
55,m,male,food.,0.42199600000003556,False,20
56,m,male,It,0.47866800000019794,False,20
57,m,male,was,0.43577319999985775,False,20
58,m,male,a,0.4180474000004324,False,20
59,m,male,woodcutter's,0.48245360000009896,False,20
60,m,male,lunch.,0.5835057999997844,False,20
61,m,male,He,0.718664600000011,False,20
62,m,male,was,0.5885493000000679,False,20
63,m,male,on,0.5266348000000107,False,20
64,m,male,his,0.4615920000001097,False,20
65,m,male,way,0.497366300000067,False,20
66,m,male,back,0.6152397999999266,False,20
67,m,male,to,0.5110681999999542,False,20
68,m,male,the,0.48793690000002243,False,20
69,m,male,tree,0.5308666999999332,False,20
70,m,male,to,0.4624042999998892,False,20
71,m,male,have,0.49857680000013715,False,20
72,m,male,lunch.,0.6000968000003013,False,20
73,m,male,But,0.507978600000115,False,20
74,m,male,he,0.46226549999983035,False,20
75,m,male,saw,0.4568781999996645,False,20
76,m,male,there,0.450442600000315,False,20
77,m,male,was,0.45864209999990635,False,20
78,m,male,no,0.4810664999999972,False,20
79,m,male,food,0.4903091000001041,False,20
80,m,male,in,0.48197680000021137,False,20
81,m,male,the,0.46657669999967766,False,20
82,m,male,"hole,",0.4760710000000472,False,20
83,m,male,"instead,",0.5082566999999472,False,20
84,m,male,a,0.4404911000001448,False,20
85,m,male,wolf.,0.3965723999999682,False,20
86,m,male,On,0.4528239000001122,False,20
87,m,male,seeing,0.4406122000000323,False,20
88,m,male,the,0.3963527000000795,False,20
89,m,male,"woodcutter,",0.42475519999970857,False,20
90,m,male,the,0.41949239999985366,False,20
91,m,male,wolf,0.488822600000276,False,20
92,m,male,tried,0.441757200000211,False,20
93,m,male,to,0.4479391000004398,False,20
94,m,male,get,0.43495849999999336,False,20
95,m,male,out,0.4002277999998114,False,20
96,m,male,of,0.4434261000001243,False,20
97,m,male,the,0.43403070000022126,False,20
98,m,male,hole.,0.5624781999999868,False,20
99,m,male,But,0.4298964000004162,False,20
100,m,male,it,0.4028545999999551,False,20
101,m,male,couldn't.,0.4381575000002158,False,20
102,m,male,Its,0.43295279999983904,False,20
103,m,male,tummy,0.4596114999999372,False,20
104,m,male,was,0.40683209999997416,False,20
105,m,male,swollen.,0.4496009999998023,False,20
106,m,male,The,0.42326219999995374,False,20
107,m,male,woodcutter,0.4870095000001129,False,20
108,m,male,caught,0.3635033000000476,False,20
109,m,male,the,0.4471057999999175,False,20
110,m,male,wolf,0.3904241999998703,True,20
111,m,male,and,0.43873729999995703,False,20
112,m,male,gave,0.42393840000022465,False,20
113,m,male,it,0.4081032000003688,False,20
114,m,male,nice,0.39448719999973036,False,20
115,m,male,beatings.,0.4056992999999238,False,20
