,time_stamp,consent,id,age,gender,fluent_in_danish,video,condition,text
0,2021_Dec_09_1422,Ja,lwp,23,Kvinde,Ja,1,No noise with video,damen satte spanden på muren og kastede æblet til naboen
1,2021_Dec_09_1422,Ja,lwp,23,Kvinde,Ja,3,Noise without video,
2,2021_Dec_09_1422,Ja,lwp,23,Kvinde,Ja,2,No noise without video,pigen hentede blomster på marken og gav en smuk buket til moderen
3,2021_Dec_09_1422,Ja,lwp,23,Kvinde,Ja,0,Noise with video,manden samlede bolden op under trampolinen og satte something
