,img,categories,Date,ID,gender,handedness,age,Time,onset,offset,duration_measured,response,emotion_judge,key_t,rt,duration_frames,delay_frames,no
0,images_neutral\neutral_9.jpg,N,2021_Nov_18_0827,Sof,female,right,20,,1.0005631999811158,1.8360587999923155,0.8354956000111997,r,0,1.8359327999933157,0.8353696000122,3,60,1
1,images_neutral\neutral_23.jpg,N,2021_Nov_18_0827,Sof,female,right,20,,3.3324941999744624,3.9420414999767672,0.6095473000023048,r,0,3.941873099975055,0.6093789000005927,3,60,2
2,images_type1_emotion\type1_2.jpg,tp1,2021_Nov_18_0827,Sof,female,right,20,,5.43804049998289,6.083390999992844,0.645350500009954,e,1,6.083250199997565,0.645209700014675,3,60,3
3,images_neutral\neutral_16.jpg,N,2021_Nov_18_0827,Sof,female,right,20,,7.641161199979251,8.216385199979413,0.575224000000162,r,0,8.216238599998178,0.5750774000189267,3,60,4
4,images_neutral\neutral_33.jpg,N,2021_Nov_18_0827,Sof,female,right,20,,9.657923899998423,10.206146799988346,0.5482228999899235,r,0,10.2059996999742,0.548075799975777,3,60,5
5,images_type2_emotion\type2_18.jpg,tp2,2021_Nov_18_0827,Sof,female,right,20,,11.621165499993367,12.287785299995448,0.6666198000020813,e,1,12.287619799986714,0.6664542999933474,3,60,6
6,images_neutral\neutral_12.jpg,N,2021_Nov_18_0827,Sof,female,right,20,,13.731188399979146,14.330939799983753,0.5997514000046067,r,0,14.330788099992787,0.5995997000136413,3,60,7
7,images_neutral\neutral_34.png,N,2021_Nov_18_0827,Sof,female,right,20,,15.842623999982607,16.426943899976322,0.5843198999937158,r,0,16.426790299999993,0.5841663000173867,3,60,8
8,images_type2_emotion\type2_13.jpg,tp2,2021_Nov_18_0827,Sof,female,right,20,,17.90502419997938,18.685215999983484,0.7801918000041042,e,1,18.685043499979656,0.7800193000002764,3,60,9
9,images_type1_emotion\type1_19.jpg,tp1,2021_Nov_18_0827,Sof,female,right,20,,20.14443969997228,20.89922029999434,0.7547806000220589,e,1,20.899071799998637,0.7546321000263561,3,60,10
10,images_type2_emotion\type2_6.jpg,tp2,2021_Nov_18_0827,Sof,female,right,20,,22.372100699984003,23.339569499978097,0.9674687999940943,e,1,23.339421099983156,0.9673203999991529,3,60,11
11,images_neutral\neutral_30.jpg,N,2021_Nov_18_0827,Sof,female,right,20,,24.77580719999969,25.330309799988754,0.554502599989064,r,0,25.33016179999686,0.5543545999971684,3,60,12
12,images_type2_emotion\type2_22.jpg,tp2,2021_Nov_18_0827,Sof,female,right,20,,26.81748929998139,27.462367799977073,0.6448784999956843,e,1,27.462241699977312,0.644752399995923,3,60,13
13,images_type1_emotion\type1_12.jpg,tp1,2021_Nov_18_0827,Sof,female,right,20,,28.934917299979134,29.486584099999163,0.5516668000200298,e,1,29.48645589998341,0.5515386000042781,3,60,14
14,images_neutral\neutral_35.jpg,N,2021_Nov_18_0827,Sof,female,right,20,,30.970328399998834,32.049067999992985,1.078739599994151,r,0,32.04891639997368,1.0785879999748431,3,60,15
15,images_type1_emotion\type1_11.jpg,tp1,2021_Nov_18_0827,Sof,female,right,20,,33.493903199996566,34.034746699995594,0.5408434999990277,e,1,34.03462129997206,0.5407180999754928,3,60,16
16,images_type1_emotion\type1_8.jpg,tp1,2021_Nov_18_0827,Sof,female,right,20,,35.55357649998041,36.11838939998415,0.5648129000037443,e,1,36.11823519997415,0.5646586999937426,3,60,17
17,images_neutral\neutral_10.jpg,N,2021_Nov_18_0827,Sof,female,right,20,,37.68591979998746,38.277831299987156,0.5919114999996964,r,0,38.27768239998841,0.5917626000009477,3,60,18
