,img,categories,Date,ID,gender,handedness,age,Time,onset,offset,duration_measured,response,emotion_judge,key_t,rt,duration_frames,delay_frames,no
0,images_neutral\neutral_21.jpg,N,2021_Nov_18_0926,222,female,left,19,,1.1296514999994542,3.3182895999925677,2.1886380999931134,w,0,3.31815259999712,2.1885010999976657,3,60,1
1,images_type1_emotion\type1_17.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,4.810863799997605,7.1657542000029935,2.354890400005388,w,0,7.165578899992397,2.3547150999947917,3,60,2
2,images_type1_emotion\type1_4.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,8.527955199999269,9.780394999994314,1.2524397999950452,e,1,9.780222400004277,1.252267200005008,3,60,3
3,images_neutral\neutral_39.jpg,N,2021_Nov_18_0926,222,female,left,19,,11.146692800000892,12.914765399997123,1.7680725999962306,w,0,12.914595900001586,1.7679031000006944,3,60,4
4,images_type1_emotion\type1_10.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,14.224581500006025,14.99634579999838,0.7717642999923555,e,1,14.996184499992523,0.7716029999864986,3,60,5
5,images_neutral\neutral_31.jpg,N,2021_Nov_18_0926,222,female,left,19,,16.311115899996366,17.84531249999418,1.5341965999978129,e,1,17.84517539999797,1.5340595000016037,3,60,6
6,images_type1_emotion\type1_8.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,19.16679309999745,20.07894760000636,0.91215450000891,e,1,20.078811500003212,0.9120184000057634,3,60,7
7,images_type2_emotion\type2_2.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,21.430796200002078,22.429945900003077,0.9991497000009986,e,1,22.4298104000045,0.9990142000024207,3,60,8
8,images_type1_emotion\type1_12.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,23.7540100000042,25.787504899999476,2.0334948999952758,e,1,25.787334299995564,2.0333242999913637,3,60,9
9,images_type1_emotion\type1_6.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,27.105819100004737,28.289403000002494,1.1835838999977568,e,1,28.28923880000366,1.1834196999989217,3,60,10
10,images_type1_emotion\type1_13.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,29.602462199996808,30.793969100006507,1.1915069000096992,w,0,30.79380129999481,1.1913390999980038,3,60,11
11,images_neutral\neutral_5.jpg,N,2021_Nov_18_0926,222,female,left,19,,32.10707929999626,34.098715100000845,1.9916358000045875,w,0,34.09855090000201,1.9914716000057524,3,60,12
12,images_neutral\neutral_1.jpg,N,2021_Nov_18_0926,222,female,left,19,,35.40230580000207,36.1682421000005,0.7659362999984296,e,1,36.16809999999532,0.7657941999932518,3,60,13
13,images_type1_emotion\type1_14.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,37.46908729999268,38.8597454999981,1.3906582000054186,w,0,38.859608099999605,1.3905208000069251,3,60,14
14,images_neutral\neutral_29.jpg,N,2021_Nov_18_0926,222,female,left,19,,40.17258480000601,41.513973299995996,1.3413884999899892,w,0,41.51384329999564,1.3412584999896353,3,60,15
15,images_type2_emotion\type2_10.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,42.814820300001884,43.8493879000016,1.0345675999997184,e,1,43.84924989999854,1.0344295999966562,3,60,16
16,images_neutral\neutral_34.png,N,2021_Nov_18_0926,222,female,left,19,,45.209133099997416,46.710521200002404,1.5013881000049878,e,1,46.710346399995615,1.5012132999981986,3,60,17
17,images_neutral\neutral_10.jpg,N,2021_Nov_18_0926,222,female,left,19,,48.02269499999238,49.856639499994344,1.8339445000019623,e,1,49.85650639999949,1.8338114000071073,3,60,18
18,images_neutral\neutral_27.jpg,N,2021_Nov_18_0926,222,female,left,19,,51.17636820000189,52.91782190000231,1.7414537000004202,w,0,52.91766490000009,1.7412966999982018,3,60,19
19,images_neutral\neutral_4.jpg,N,2021_Nov_18_0926,222,female,left,19,,54.24991850000515,56.02403149999736,1.7741129999922123,w,0,56.023893699995824,1.773975199990673,3,60,20
20,images_neutral\neutral_35.jpg,N,2021_Nov_18_0926,222,female,left,19,,57.35728690000542,58.40266789999441,1.0453809999889927,e,1,58.40249409999524,1.045207199989818,3,60,21
21,images_neutral\neutral_8.jpg,N,2021_Nov_18_0926,222,female,left,19,,59.71443310000177,61.03165689999878,1.3172237999970093,e,1,61.03148439999495,1.3170512999931816,3,60,22
22,images_type1_emotion\type1_2.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,62.366726099993684,63.131413399998564,0.7646873000048799,e,1,63.13127389999863,0.7645478000049479,3,60,23
23,images_type1_emotion\type1_7.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,64.42781829999876,65.31728909999947,0.8894708000007086,e,1,65.31711780000478,0.8892995000060182,3,60,24
24,images_neutral\neutral_17.jpg,N,2021_Nov_18_0926,222,female,left,19,,66.6551971000008,67.89594170000055,1.2407445999997435,w,0,67.89577790000476,1.2405808000039542,3,60,25
25,images_type2_emotion\type2_5.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,69.20093920000363,70.4785464000015,1.277607199997874,e,1,70.47837840000284,1.2774391999992076,3,60,26
26,images_type2_emotion\type2_17.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,71.78362230000494,72.63604300000588,0.8524207000009483,e,1,72.63588159999927,0.8522592999943299,3,60,27
27,images_type1_emotion\type1_3.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,73.94726079999236,74.65257390000625,0.7053131000138819,e,1,74.65240469999844,0.7051439000060782,3,60,28
28,images_type2_emotion\type2_15.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,75.96977029999834,77.7652928000025,1.7955225000041537,w,0,77.76512120000552,1.795350900007179,3,60,29
29,images_neutral\neutral_7.jpg,N,2021_Nov_18_0926,222,female,left,19,,79.06832259999646,80.39575739999418,1.327434799997718,w,0,80.39558830000169,1.3272657000052277,3,60,30
30,images_neutral\neutral_14.jpg,N,2021_Nov_18_0926,222,female,left,19,,81.70962009999494,83.97039279999444,2.2607726999995066,w,0,83.97022489999654,2.2606048000016017,3,60,31
31,images_neutral\neutral_19.jpg,N,2021_Nov_18_0926,222,female,left,19,,85.30599360000633,86.62995119999687,1.3239575999905355,w,0,86.62977489999321,1.3237812999868765,3,60,32
32,images_type2_emotion\type2_9.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,87.952054399997,89.33050339999318,1.3784489999961806,w,0,89.33036599999468,1.3783115999976872,3,60,33
33,images_type1_emotion\type1_11.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,90.63518389999808,91.38623089999601,0.751046999997925,e,1,91.38609450000513,0.750910600007046,3,60,34
34,images_neutral\neutral_18.jpg,N,2021_Nov_18_0926,222,female,left,19,,92.71695550000004,93.95677699999942,1.2398214999993797,w,0,93.95664000000397,1.239684500003932,3,60,35
35,images_neutral\neutral_13.jpg,N,2021_Nov_18_0926,222,female,left,19,,95.26186100000632,96.60890999999538,1.347048999989056,w,0,96.60877019999316,1.3469091999868397,3,60,36
36,images_neutral\neutral_2.jpg,N,2021_Nov_18_0926,222,female,left,19,,97.90969739999855,99.04641579999588,1.136718399997335,w,0,99.04624880000483,1.136551400006283,3,60,37
37,images_type2_emotion\type2_6.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,100.36029029999918,101.5943924000021,1.2341021000029286,w,0,101.59425629999896,1.233965999999782,3,60,38
38,images_neutral\neutral_32.jpg,N,2021_Nov_18_0926,222,female,left,19,,102.92059059999883,104.34567599999718,1.425085399998352,w,0,104.34550989999843,1.4249192999996012,3,60,39
39,images_neutral\neutral_22.jpg,N,2021_Nov_18_0926,222,female,left,19,,105.65028859999438,107.6718891000055,2.021600500011118,w,0,107.67172620000201,2.02143760000763,3,60,40
40,images_neutral\neutral_37.jpg,N,2021_Nov_18_0926,222,female,left,19,,108.97761289999471,109.92790120000427,0.9502883000095608,e,1,109.92773609999858,0.9501232000038726,3,60,41
41,images_neutral\neutral_24.jpg,N,2021_Nov_18_0926,222,female,left,19,,111.22864479999407,112.19959129999916,0.9709465000050841,w,0,112.19937250000658,0.9707277000125032,3,60,42
42,images_neutral\neutral_26.jpg,N,2021_Nov_18_0926,222,female,left,19,,113.51287299999967,114.40002169999934,0.8871486999996705,w,0,114.39988579999772,0.8870127999980468,3,60,43
43,images_type2_emotion\type2_13.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,115.71933969999372,116.54510109999683,0.8257614000031026,e,1,116.5449321000051,0.8255924000113737,3,60,44
44,images_type2_emotion\type2_16.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,117.85794240000541,119.09677499999816,1.2388325999927474,e,1,119.09663679999358,1.2386943999881623,3,60,45
45,images_neutral\neutral_25.jpg,N,2021_Nov_18_0926,222,female,left,19,,120.42058720000205,122.41137180000078,1.990784599998733,w,0,122.41120069999306,1.9906134999910137,3,60,46
46,images_type1_emotion\type1_15.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,123.7067526000028,124.95590210000228,1.2491494999994757,w,0,124.95576719999372,1.2490145999909146,3,60,47
47,images_neutral\neutral_28.jpg,N,2021_Nov_18_0926,222,female,left,19,,126.25441460000002,128.5894113999966,2.3349967999965884,w,0,128.589269899996,2.3348552999959793,3,60,48
48,images_type1_emotion\type1_18.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,130.04772560000129,130.70166900000186,0.6539434000005713,e,1,130.70150419999845,0.6537785999971675,3,60,49
49,images_type2_emotion\type2_12.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,132.00623729999643,134.80496350000612,2.798726200009696,w,0,134.8048243999947,2.798587099998258,3,60,50
50,images_type2_emotion\type2_3.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,136.12256940000225,136.9246856999962,0.8021162999939406,e,1,136.9245496999938,0.8019802999915555,3,60,51
51,images_type2_emotion\type2_8.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,138.23519969999325,139.09694760000275,0.8617479000095045,e,1,139.09677669999655,0.8615770000033081,3,60,52
52,images_neutral\neutral_36.jpg,N,2021_Nov_18_0926,222,female,left,19,,140.4194526999927,141.4230111999932,1.0035585000005085,w,0,141.42284349999682,1.0033908000041265,3,60,53
53,images_type2_emotion\type2_19.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,142.72287420000066,143.61776290000125,0.8948887000005925,e,1,143.6175954999926,0.8947212999919429,3,60,54
54,images_neutral\neutral_16.jpg,N,2021_Nov_18_0926,222,female,left,19,,144.96724579999864,146.03664229999413,1.0693964999954915,w,0,146.0365046999941,1.069258899995475,3,60,55
55,images_type2_emotion\type2_21.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,147.34870919999958,148.19589210000413,0.8471829000045545,e,1,148.19575610000174,0.8470469000021694,3,60,56
56,images_neutral\neutral_15.jpg,N,2021_Nov_18_0926,222,female,left,19,,149.52952789999836,150.47694019999471,0.9474122999963583,w,0,150.47680269999546,0.9472747999971034,3,60,57
57,images_type1_emotion\type1_1.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,151.77757200000633,152.45685760000197,0.6792855999956373,e,1,152.4566885999957,0.6791165999893565,3,60,58
58,images_type1_emotion\type1_5.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,153.77151750000485,154.42369640000106,0.6521788999962155,e,1,154.42353089999233,0.6520133999874815,3,60,59
59,images_type2_emotion\type2_18.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,155.73347259999719,156.40155110000342,0.6680785000062315,e,1,156.4013808000018,0.6679082000046037,3,60,60
60,images_neutral\neutral_12.jpg,N,2021_Nov_18_0926,222,female,left,19,,157.7052279000054,158.4812971999927,0.7760692999872845,w,0,158.48113220000232,0.7759042999969097,3,60,61
61,images_type1_emotion\type1_20.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,159.79547599999933,160.49566879999475,0.7001927999954205,e,1,160.49549420000403,0.7000182000047062,3,60,62
62,images_neutral\neutral_33.jpg,N,2021_Nov_18_0926,222,female,left,19,,161.7976486999978,162.87157899999875,1.0739303000009386,w,0,162.87144329999865,1.0737946000008378,3,60,63
63,images_type2_emotion\type2_1.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,164.17778119999275,165.61839730000065,1.440616100007901,e,1,165.61824949999573,1.4404683000029763,3,60,64
64,images_neutral\neutral_38.jpg,N,2021_Nov_18_0926,222,female,left,19,,166.92991779999284,167.81712069999776,0.8872029000049224,w,0,167.81696500000544,0.8870472000126028,3,60,65
65,images_type2_emotion\type2_7.png,tp2,2021_Nov_18_0926,222,female,left,19,,169.13222149999638,170.1218147000036,0.9895932000072207,e,1,170.12164779999875,0.9894263000023784,3,60,66
66,images_type2_emotion\type2_11.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,171.42569699999876,172.1909738999966,0.7652768999978434,e,1,172.19080759999633,0.7651105999975698,3,60,67
67,images_type1_emotion\type1_19.jpg,tp1,2021_Nov_18_0926,222,female,left,19,,173.50507250000373,174.1944904999982,0.6894179999944754,e,1,174.1943215999927,0.689249099988956,3,60,68
68,images_type2_emotion\type2_4.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,175.5074476000009,177.06686789999367,1.5594202999927802,e,1,177.06673419999424,1.5592865999933565,3,60,69
69,images_neutral\neutral_9.jpg,N,2021_Nov_18_0926,222,female,left,19,,178.3709044999996,179.8533296999958,1.4824251999962144,w,0,179.8531679000007,1.4822634000011021,3,60,70
70,images_type2_emotion\type2_22.jpg,tp2,2021_Nov_18_0926,222,female,left,19,,181.17450209999515,181.9615366999933,0.787034599998151,e,1,181.9613987000048,0.7868966000096407,3,60,71
71,images_neutral\neutral_11.jpg,N,2021_Nov_18_0926,222,female,left,19,,183.26926089999324,183.96775890000572,0.6984980000124779,w,0,183.96762110000418,0.6983602000109386,3,60,72
72,images_neutral\neutral_6.jpg,N,2021_Nov_18_0926,222,female,left,19,,185.29700649999722,186.0678981999954,0.7708916999981739,w,0,186.06776239999454,0.7707558999973116,3,60,73
