,id,age,gender,condition,word
0,1Katrine,24,Female,1,flower
1,1Katrine,24,Female,1,brick
2,1Katrine,24,Female,1,gardener
3,1Katrine,24,Female,1,rose
4,1Katrine,24,Female,1,tulip
5,1Katrine,24,Female,1,grass
6,1Katrine,24,Female,1,bird
